,actual,predicted,error
263,2145.7,2135.43351977194,10.266480228059663
264,2154.9,2149.906686976361,4.993313023639075
265,2161.1,2146.0824094355,15.017590564500097
266,2173.9,2161.5999059755823,12.300094024417831
267,2172.0,2156.2300936108004,15.769906389199605
268,2156.4,2140.6574048431285,15.74259515687163
269,2150.9,2142.813465449834,8.086534550166107
270,2151.7,2135.3741415045934,16.325858495406464
271,2148.8,2142.4089218644604,6.3910781355398285
272,2143.6,2092.7999979140973,50.800002085902634
273,1067.4,1436.124350705018,368.72435070501797
274,1106.3,1101.7054942661691,4.594505733830829
275,1092.4,1043.1406340696878,49.25936593031224
276,1086.2,1102.001896988787,15.801896988786893
277,1101.1,1091.027477573941,10.072522426058867
278,1089.1,1119.7892235718252,30.689223571825323
279,1091.7,1079.344925714889,12.355074285110959
280,1101.6,1112.501947314803,10.90194731480301
281,1084.1,1105.512519657949,21.412519657949133
282,1086.1,1095.2690529583422,9.169052958342263
283,1100.8,1106.549792749436,5.749792749435983
284,1094.4,1072.948212974448,21.451787025551994
285,1096.2,1107.1004585960757,10.900458596075623
286,1100.7,1088.3151215873095,12.384878412690568
287,1093.9,1101.8692637503484,7.969263750348318
288,1161.7,1095.0340434377804,66.66595656221966
289,1161.8,1102.2270231669017,59.57297683309821
290,1122.1,1105.4724436545814,16.627556345418498
291,779.7,844.287059989118,64.58705998911796
292,760.7,762.1351285837333,1.435128583733217
293,770.6,739.8771598157248,30.722840184275242
294,799.7,763.9771224309422,35.7228775690578
295,788.9,757.8203829314675,31.079617068532457
296,787.1,779.9448739017466,7.15512609825339
297,581.5,632.7130400602704,51.21304006027037
298,632.7,683.5045114553006,50.8045114553006
299,614.7,693.0722958740299,78.37229587402987
300,614.3,580.4455086816247,33.85449131837527
301,1215.2,968.5036271729305,246.69637282706958
302,1936.6,1753.1846478214054,183.4153521785945
303,2354.7,2064.1407912868513,290.55920871314856
304,1186.0,1439.0929093216673,253.09290932166732
305,1210.9,1383.9627813847221,173.06278138472203
306,2182.4,2001.679108915001,180.72089108499904
307,2156.7,2177.4578266630097,20.757826663009837
308,1021.2,1184.1285873239617,162.92858732396166
309,1009.2,1104.0121879246883,94.81218792468826
310,1006.9,926.8359856037421,80.0640143962579
311,890.7,863.3422241533069,27.35777584669313
312,721.1,766.2062198159588,45.10621981595875
313,727.8,758.9910020525072,31.1910020525072
314,733.1,742.5094186577762,9.4094186577762
315,485.6,633.2463886283708,147.6463886283708
316,642.8,653.0333852250163,10.233385225016377
317,631.8,650.8317895426403,19.031789542640354
318,524.3,575.8763546231547,51.57635462315477
319,515.9,523.5252826568003,7.625282656800323
320,545.0,552.2813511503325,7.281351150332512
321,465.8,501.03646251125735,35.23646251125734
322,470.8,502.6572113502307,31.85721135023067
323,457.1,492.28531683354834,35.18531683354831
324,456.2,490.71338938560905,34.51338938560906
325,466.4,474.05942999484853,7.659429994848551
326,394.5,438.130944080587,43.63094408058703
327,395.8,440.5650371509728,44.76503715097277
328,391.8,435.3174010784071,43.51740107840709
329,397.4,433.66694632416574,36.26694632416576
330,409.0,435.9199938627236,26.919993862723572
331,372.4,426.58437444051697,54.18437444051699
332,374.6,408.37071022709745,33.770710227097425
333,358.7,419.75696558965456,61.05696558965457
334,381.0,420.90390184188306,39.903901841883055
335,359.9,387.6287899529891,27.728789952989132
336,346.2,394.98626689882076,48.78626689882077
337,311.6,353.8313203982455,42.23132039824549
338,309.0,348.2859473279161,39.28594732791612
339,283.7,539.754714483426,256.05471448342604
340,708.1,855.3126104115613,147.2126104115613
341,716.0,636.3267996012245,79.67320039877552
342,679.0,730.814916190111,51.814916190111035
343,666.3,716.2216468249512,49.92164682495127
344,674.3,726.0550249542572,51.75502495425724
345,667.1,702.8729617093859,35.77296170938587
346,691.4,728.8583522682607,37.45835226826068
347,667.7,704.0381596571257,36.33815965712563
348,656.0,697.773900628418,41.773900628418005
349,660.9,698.1039215345929,37.20392153459295
350,662.2,699.4869666005328,37.286966600532764
351,344.6,391.37137858472494,46.771378584724914
352,324.0,386.6629953454747,62.66299534547471
353,432.9,442.30940491683634,9.409404916836365
354,680.4,551.6514269007565,128.74857309924346
355,888.6,881.8521601089205,6.7478398910794795
356,888.6,930.7711972930438,42.17119729304375
357,821.2,904.6352786321825,83.43527863218242
358,855.1,878.4344114432402,23.33441144324013
359,871.8,862.5676528118186,9.232347188181393
360,475.9,547.8265202355292,71.92652023552921
361,368.6,382.4472305531441,13.847230553144072
362,308.0,319.63423541257566,11.634235412575663
363,302.9,336.8796132631823,33.97961326318233
364,207.4,220.89789718882736,13.497897188827352
365,227.2,267.71248295750496,40.51248295750497
366,228.7,264.3352001747792,35.635200174779186
367,234.0,305.76920033253845,71.76920033253845
368,248.0,287.7619136411424,39.76191364114243
369,217.2,271.824510537406,54.624510537406024
370,217.6,267.95704959915054,50.35704959915054
371,212.0,253.6770011165239,41.67700111652391
372,204.7,260.06956546441415,55.369565464414165
373,212.5,258.59579884227577,46.09579884227577
374,215.7,259.65271800736207,43.95271800736208
375,202.5,290.6444032840373,88.14440328403731
376,213.9,289.331795575486,75.431795575486
