,actual,predicted,error
267,2150.8,2141.980722538868,8.81927746113206
268,2145.7,2134.544764357548,11.155235642451771
269,2154.9,2148.6625123646936,6.237487635306479
270,2161.1,2143.7404000777233,17.35959992227663
271,2173.9,2157.9395962451435,15.960403754856543
272,2172.0,2150.570168964705,21.429831035295138
273,2156.4,2134.192950996905,22.207049003095108
274,2150.9,2135.4370820990735,15.46291790092664
275,2151.7,2127.200297394198,24.499702605801758
276,2148.8,2134.819333131437,13.980666868563276
277,2143.6,2086.922167049692,56.67783295030813
278,1067.4,1424.1376768630478,356.7376768630477
279,1106.3,1090.8781134179872,15.421886582012803
280,1092.4,1025.444059724865,66.95594027513516
281,1086.2,1084.1620001490446,2.03799985095543
282,1101.1,1078.2699852138062,22.830014786193715
283,1089.1,1099.8499628824256,10.749962882425734
284,1091.7,1079.5506517919544,12.149348208045694
285,1101.6,1092.4227543379407,9.17724566205925
286,1084.1,1100.480852162945,16.380852162945075
287,1086.1,1092.5381480746973,6.4381480746974376
288,1100.8,1089.9102593945913,10.889740605408633
289,1094.4,1095.7477261801082,1.3477261801081113
290,1096.2,1102.2583166314166,6.058316631416574
291,1100.7,1085.7485039127869,14.951496087213172
292,1093.9,1099.28989881596,5.389898815959896
293,1161.7,1091.8128412956403,69.88715870435976
294,1161.8,1099.606978210285,62.193021789714976
295,1122.1,1103.4676015119844,18.632398488015497
296,779.7,842.0579561848106,62.35795618481052
297,760.7,759.39569323868,1.3043067613200492
298,770.6,735.9094444217842,34.69055557821582
299,799.7,756.6352705455932,43.0647294544068
300,788.9,754.6774240483985,34.22257595160147
301,787.1,773.968927232969,13.131072767031014
302,581.5,632.5984367975991,51.098436797599106
303,632.7,678.3232882899154,45.62328828991531
304,614.7,689.5228979654203,74.82289796542022
305,614.3,579.6308351966461,34.66916480335385
306,1215.2,965.4687760182755,249.7312239817245
307,1936.6,1759.0155993169653,177.58440068303457
308,2354.7,2070.3634911507947,284.3365088492051
309,1186.0,1442.7936174072322,256.7936174072322
310,1210.9,1391.968260409833,181.06826040983287
311,2182.4,2006.7053617692657,175.69463823073443
312,2156.7,2166.7798680110545,10.079868011054714
313,1021.2,1194.2332672678945,173.03326726789442
314,1009.2,1098.0882666160805,88.8882666160805
315,1006.9,928.0185365796074,78.8814634203926
316,890.7,847.666400811296,43.0335991887041
317,721.1,742.6247427361311,21.52474273613109
318,727.8,743.5816617388132,15.781661738813227
319,733.1,720.5629609465161,12.537039053483909
320,485.6,642.4119523411873,156.8119523411873
321,642.8,658.569627750856,15.769627750855989
322,631.8,625.371948256276,6.428051743723927
323,524.3,564.1126494379287,39.81264943792871
324,515.9,551.0229856982926,35.12298569829261
325,545.0,551.0438378936337,6.043837893633736
326,465.8,503.90044855166275,38.10044855166274
327,470.8,500.60673500244843,29.80673500244842
328,457.1,498.68333003954,41.58333003953999
329,456.2,492.82615359346494,36.62615359346495
330,466.4,471.92846709088207,5.5284670908820885
331,394.5,447.30765988898906,52.807659888989065
332,395.8,440.2837732440185,44.483773244018494
333,391.8,435.5454221832787,43.74542218327866
334,397.4,438.7355642020983,41.33556420209834
335,409.0,438.95298261889104,29.952982618891042
336,372.4,426.88015971831413,54.480159718314155
337,374.6,414.974224174645,40.37422417464495
338,358.7,421.3227480383506,62.62274803835061
339,381.0,424.4608669895883,43.46086698958828
340,359.9,391.5747609155346,31.674760915534648
341,346.2,397.6414279781807,51.441427978180684
342,311.6,360.2361317413482,48.63613174134815
343,309.0,351.4179995638564,42.41799956385643
344,283.7,541.2334637565233,257.5334637565233
345,708.1,858.5524516909128,150.45245169091277
346,716.0,641.1495494794318,74.85045052056819
347,679.0,738.7544972667481,59.7544972667481
348,666.3,722.775549069584,56.475549069584076
349,674.3,730.0704740500182,55.770474050018265
350,667.1,709.3531027582682,42.25310275826814
351,691.4,728.1912097050849,36.79120970508495
352,667.7,711.448427903036,43.74842790303592
353,656.0,701.1029189946591,45.10291899465915
354,660.9,698.605780998524,37.705780998524006
355,662.2,705.5735513717325,43.37355137173245
356,344.6,385.42910949025645,40.82910949025643
357,324.0,389.6476105775138,65.64761057751377
358,432.9,444.8070003372737,11.9070003372737
359,680.4,553.9455354260689,126.45446457393109
360,888.6,882.4762504215507,6.123749578449292
361,888.6,932.9035164841297,44.30351648412966
362,821.2,911.6216726441689,90.4216726441689
363,855.1,880.7744818615769,25.67448186157685
364,871.8,866.1611831676327,5.638816832367297
365,475.9,554.3805389739066,78.48053897390662
366,368.6,383.8691781990957,15.269178199095677
367,308.0,328.3342530909309,20.334253090930872
368,302.9,336.28630060613085,33.386300606130874
369,207.4,221.9825946481506,14.582594648150604
370,227.2,259.74490638344605,32.54490638344606
371,228.7,259.7087406929954,31.00874069299539
372,234.0,295.7558083984815,61.75580839848152
373,248.0,286.3618222165454,38.36182221654542
374,217.2,268.43066761293943,51.23066761293944
375,217.6,262.86752285960307,45.267522859603076
376,212.0,259.3053879976256,47.30538799762559
377,204.7,261.5813505662051,56.88135056620513
378,212.5,259.76098017603505,47.26098017603505
379,215.7,257.6625157521572,41.96251575215723
380,202.5,290.4080715267006,87.90807152670061
381,213.9,284.3170751182657,70.41707511826567
